766|20200708161954|a01001|||20.5||N|N|0||com4_1|0|
767|20200708161954|a01002|||20.5||N|N|0||com4_1|0|
768|20200708161954|a01006|||20.5||N|N|0||com4_1|0|
769|20200708161954|a01007|||20.5||N|N|0||com4_1|0|
770|20200708161954|a01008|||20.5||N|N|0||com4_1|0|
771|20200708161954|a01010|||20.5||N|N|0||com4_1|0|
772|20200708161954|a01015|||20.5||N|N|0||com4_1|0|
773|20200708161954|a05008|||20.5||N|N|0||com4_1|0|
774|20200708161954|a05009|||20.5||N|N|0||com4_1|0|
775|20200708161954|a05013|||20.5||N|N|0||com4_1|0|
776|20200708161954|a20007|||20.5||N|N|0||com4_1|0|
777|20200708161954|a20016|||20.5||N|N|0||com4_1|0|
778|20200708161954|a20025|||20.5||N|N|0||com4_1|0|
779|20200708161954|a20026|||20.5||N|N|0||com4_1|0|
780|20200708161954|a20043|||20.5||N|N|0||com4_1|0|
781|20200708161954|a20044|||20.5||N|N|0||com4_1|0|
782|20200708161954|a20057|||20.5||N|N|0||com4_1|0|
783|20200708161954|a20058|||20.5||N|N|0||com4_1|0|
784|20200708161954|a20063|||20.5||N|N|0||com4_1|0|
785|20200708161954|a20091|||20.5||N|N|0||com4_1|0|
786|20200708161954|a24003|||20.5||N|N|0||com4_1|0|
787|20200708161954|a24004|||20.5||N|N|0||com4_1|0|
788|20200708161954|a24005|||20.5||N|N|0||com4_1|0|
789|20200708161954|a24006|||20.5||N|N|0||com4_1|0|
790|20200708161954|a24007|||20.5||N|N|0||com4_1|0|
791|20200708161954|a24008|||20.5||N|N|0||com4_1|0|
792|20200708161954|a24009|||20.5||N|N|0||com4_1|0|
793|20200708161954|a24015|||20.5||N|N|0||com4_1|0|
794|20200708161954|a24016|||20.5||N|N|0||com4_1|0|
795|20200708161954|a24017|||20.5||N|N|0||com4_1|0|
796|20200708161954|a24018|||20.5||N|N|0||com4_1|0|
797|20200708161954|a24019|||20.5||N|N|0||com4_1|0|
798|20200708161954|a24020|||20.5||N|N|0||com4_1|0|
799|20200708161954|a24027|||20.5||N|N|0||com4_1|0|
800|20200708161954|a24034|||20.5||N|N|0||com4_1|0|
801|20200708161954|a24036|||20.5||N|N|0||com4_1|0|
802|20200708161954|a24042|||20.5||N|N|0||com4_1|0|
803|20200708161954|a24043|||20.5||N|N|0||com4_1|0|
804|20200708161954|a24046|||20.5||N|N|0||com4_1|0|
805|20200708161954|a24047|||20.5||N|N|0||com4_1|0|
806|20200708161954|a24049|||20.5||N|N|0||com4_1|0|
807|20200708161954|a24050|||20.5||N|N|0||com4_1|0|
808|20200708161954|a24053|||20.5||N|N|0||com4_1|0|
809|20200708161954|a24054|||20.5||N|N|0||com4_1|0|
810|20200708161954|a24072|||20.5||N|N|0||com4_1|0|
811|20200708161954|a24078|||20.5||N|N|0||com4_1|0|
812|20200708161954|a24099|||20.5||N|N|0||com4_1|0|
813|20200708161954|a24110|||20.5||N|N|0||com4_1|0|
814|20200708161954|a24111|||20.5||N|N|0||com4_1|0|
815|20200708161954|a24112|||20.5||N|N|0||com4_1|0|
816|20200708161954|a24113|||20.5||N|N|0||com4_1|0|
817|20200708161954|a25006|||20.5||N|N|0||com4_1|0|
818|20200708161954|a25007|||20.5||N|N|0||com4_1|0|
819|20200708161954|a25008|||20.5||N|N|0||com4_1|0|
820|20200708161954|a25010|||20.5||N|N|0||com4_1|0|
821|20200708161954|a25011|||20.5||N|N|0||com4_1|0|
822|20200708161954|a25012|||20.5||N|N|0||com4_1|0|
823|20200708161954|a25013|||20.5||N|N|0||com4_1|0|
824|20200708161954|a25014|||20.5||N|N|0||com4_1|0|
825|20200708161954|a25015|||20.5||N|N|0||com4_1|0|
826|20200708161954|a25019|||20.5||N|N|0||com4_1|0|
827|20200708161954|a25020|||20.5||N|N|0||com4_1|0|
828|20200708161954|a25021|||20.5||N|N|0||com4_1|0|
829|20200708161954|a25023|||20.5||N|N|0||com4_1|0|
830|20200708161954|a25038|||20.5||N|N|0||com4_1|0|
831|20200708161954|a25044|||20.5||N|N|0||com4_1|0|
832|20200708161954|a25072|||20.5||N|N|0||com4_1|0|
833|20200708161954|a26001|||20.5||N|N|0||com4_1|0|
834|20200708161954|a29017|||20.5||N|N|0||com4_1|0|
835|20200708161954|a29026|||20.5||N|N|0||com4_1|0|
836|20200708161954|a30008|||20.5||N|N|0||com4_1|0|
837|20200708161954|a30022|||20.5||N|N|0||com4_1|0|
838|20200708161954|a31001|||20.5||N|N|0||com4_1|0|
839|20200708161954|a31002|||20.5||N|N|0||com4_1|0|
840|20200708161954|a31024|||20.5||N|N|0||com4_1|0|
841|20200708161954|a31025|||20.5||N|N|0||com4_1|0|
842|20200708161954|a31030|||20.5||N|N|0||com4_1|0|
843|20200708161954|a34011|||20.5||N|N|0||com4_1|0|
844|20200708161954|a34017|||20.5||N|N|0||com4_1|0|
845|20200708161954|a34038|||20.5||N|N|0||com4_1|0|
846|20200708161954|a34039|||20.5||N|N|0||com4_1|0|
847|20200708161954|a34040|||20.5||N|N|0||com4_1|0|
848|20200708161954|a99010|||20.5||N|N|0||com4_1|0|
849|20200708161954|a99049|||20.5||N|N|0||com4_1|0|
850|20200708161954|a99051|||20.5||N|N|0||com4_1|0|
